x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145
10.747433530737698,2.18169709565956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.515303006333129,24.4795017145438,43.1177544710306,69.9443091136287,66.93295861659061,61.137093572153304,39.9879105203782,44.926307313227205,39.2316845840552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.1788816102966,21.4538131206258,23.4228195509925,30.4257961311323,40.0935840413181,24.8058327561657,5.87947715993675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.646965823905301,29.511834336360803,34.026716220562804,33.427494281943304,78.4370051042008,94.9929784391069,83.6915296113179,73.8815672723452,53.2897402539227,49.675924959221604,41.9498049413789,57.3427908182269,59.719329037614095,64.367125962519,62.666005900605604,51.5272079924455,35.6786820923983,42.405577081424,34.142848847139504,32.048072751903895,28.6344332057098,17.566047859366698,1.31773917326243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7126376359132,34.1313196934978,,,,,,,,,,,,,,
71.4263432834242,107.66793903034299,96.1384079479713,90.4664247064594,88.1108811469555,73.92916094768779,82.65970075958009,77.5484403389381,70.8730254132076,49.2898696257446,25.9371058485505,13.720263347405,3.61697800319426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.451651194188731,18.9003670080203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.1028745714536,62.9256358088103,84.9302576650375,87.1209683968672,92.21210218277099,110.888486759157,99.13558963086969,82.6061649166202,62.34355455868771,39.1209907275045,24.4192610031318,10.268645007871699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04742468267343,14.545148452471599,20.4736351457768,17.795147117870602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199.486818305876,197.043082205587,177.85275340942502,191.41697198637502,167.316199395612,140.594237330065,108.73747951438699,83.1748661729026,50.632576059059,8.50371583586833,0.0,0.0,0.0,0.0,0.0,9.856048940503369,22.9991989852141,35.560767326541296,47.74713228555839,58.50859105896689,49.570440121402505,48.307362700911504,36.9000930909155,19.540056908876604,0.0,0.0,5.685269654573519,23.1703414531251,27.408498201470398,38.576887021769096,55.383915298004,78.6342508434192,77.16702155701121,64.4099207897054,50.8636359268754,47.5881378862274,39.212060763201706,32.2661880833595,28.490508995033498,26.544589047110897,21.779526620973897,5.00991899795683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19014326764733,27.837846869250804,44.81177392708071,54.9947488432614,53.6553744025416,50.012570414367296,37.696691904095395,32.5393385070033,,,,,,,,,,,,,,,,,,,,
23.8875977048406,38.0262862509187,49.3618346566445,67.6499158391597,88.75934064986549,93.70573811939259,76.3969388038392,102.15292384563801,67.06640124202329,68.28122492418339,59.5019330087361,29.3255248577978,14.869628189961,3.06318377019764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.938112440774699,29.5864513798734,36.6322642307059,28.152430935855698,22.996462375149196,20.5914979336964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.763347486216198,27.7711438599436,50.6355250091461,37.414061195832204,30.058621697508396,36.5870276351608,35.398478122701995,22.8128037704314,6.42606249247033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8267934607294305,16.8187787195983,28.611243262896103,35.837116215021894,45.262599203807405,50.067246646711105,58.4829748562254,64.6326702871205,81.1750195087725,82.85975091581409,90.86928432592909,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.2955493224768,35.5620097652849,33.3978383328973,41.175085487965205,39.9132955404909,19.4068433662272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.44607610062997,30.091578857765604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.5331740219642,55.85769231598061,51.194156221176904,61.62898400309871,63.987078812071104,90.71670695230179,92.5621766847016,89.2675730559385,87.54723486768499,85.8268966794315,80.54336409856771,65.03357197225229,47.5880188169695,33.169555326715304,29.3871369274999,26.317636005494197,23.2481350834885,10.4608800438309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6959353749562,29.5180618344928,28.2576515646948,30.065166717012,32.2602949573285,39.461297145916795,22.9760826144847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.286445833178504,63.7657844166897,38.261089550133,48.003662271584794,54.163699442945,51.0342993567095,61.1958389367641,65.1251416604799,61.485027205945904,56.709048964478704,38.4527926887029,20.4827709908986,18.71485961,11.604897358850698,0.870555971034378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.763681484328302,37.721726493045004,46.945832342059205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
